Id   ,Name                                                                           ,Product Group                                     ,Description                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                               ,mainsPowerReq ,powerType                     ,prefPwrCbl ,isCable ,cblLeng ,connector1 ,connector2
 466 ,Yamaha DSR Large Party Pack                                                    ,Packages - Speaker Packages                       ,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                          ,              ,                              ,           ,        ,        ,           ,
 386 ,Yamaha DSR Medium Party Pack                                                   ,Packages - Speaker Packages                       ,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                          ,              ,                              ,           ,        ,        ,           ,
 707 ,Yamaha DXR10 System Package 2                                                  ,Packages - Speaker Packages                       ,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                          ,              ,                              ,           ,        ,        ,           ,
 605 ,Yamaha DXR10 System Package 3                                                  ,Packages - Speaker Packages                       ,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                          ,              ,                              ,           ,        ,        ,           ,
1015 ,Yamaha DZR Large Party Package                                                 ,Packages - Speaker Packages                       ,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                          ,              ,                              ,           ,        ,        ,           ,
1017 ,Yamaha DZR Medium Party Package                                                ,Packages - Speaker Packages                       ,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                          ,              ,                              ,           ,        ,        ,           ,
1018 ,Yamaha DZR Small Conference Package                                            ,Packages - Speaker Packages                       ,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                          ,              ,                              ,           ,        ,        ,           ,
  93 ,"13A 2-gang power extension, 03m"                                              ,Power Cable and Distribution - 13A                ,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                          ,              ,                              ,           ,yes     ,   3    ,13A        ,3pin plug point
 181 ,"13A 2-gang power extension, 05m"                                              ,Power Cable and Distribution - 13A                ,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                          ,              ,                              ,           ,yes     ,   5    ,13A        ,3pin plug point
 179 ,"13A 2-gang power extension, 10m"                                              ,Power Cable and Distribution - 13A                ,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                          ,              ,                              ,           ,yes     ,  10    ,13A        ,3pin plug point
 245 ,"13A 2-gang power extension, 20m"                                              ,Power Cable and Distribution - 13A                ,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                          ,              ,                              ,           ,yes     ,  20    ,13A        ,3pin plug point
 817 ,"13A 2-gang power extension, H07RN, 05m"                                       ,Power Cable and Distribution - 13A                ,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                          ,              ,                              ,           ,yes     ,   5    ,13A        ,3pin plug point
 237 ,"13A 4-gang Power Extension, 00.5m"                                            ,Power Cable and Distribution - 13A                ,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                          ,              ,                              ,           ,yes     ,   0.5  ,13A        ,3pin plug point
 180 ,"13A 4-gang power extension, 02m"                                              ,Power Cable and Distribution - 13A                ,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                          ,              ,                              ,           ,yes     ,   2    ,13A        ,3pin plug point
 578 ,"13A 4-gang power extension, 05m"                                              ,Power Cable and Distribution - 13A                ,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                          ,              ,                              ,           ,yes     ,   5    ,13A        ,3pin plug point
 579 ,"13A 4-gang power extension, 10m"                                              ,Power Cable and Distribution - 13A                ,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                          ,              ,                              ,           ,yes     ,  10    ,13A        ,3pin plug point
 875 ,"13A 4-gang power extension, H07RN, 03m"                                       ,Power Cable and Distribution - 13A                ,4 gang 3m extension                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                       ,              ,                              ,           ,yes     ,   3    ,13A        ,3pin plug point
 754 ,"13A 4-gang power extension, H07RN, 05m"                                       ,Power Cable and Distribution - 13A                ,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                          ,              ,                              ,           ,yes     ,   5    ,13A        ,3pin plug point
 748 ,"13A 4-gang power extension, H07RN, 10m"                                       ,Power Cable and Distribution - 13A                ,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                          ,              ,                              ,           ,yes     ,  10    ,13A        ,3pin plug point
 304 ,"13A 6-gang power extension, 00.5m"                                            ,Power Cable and Distribution - 13A                ,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                          ,              ,                              ,           ,yes     ,   0.5  ,13A        ,3pin plug point
 138 ,"13A 6-gang power extension, 03m"                                              ,Power Cable and Distribution - 13A                ,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                          ,              ,                              ,           ,yes     ,   3    ,13A        ,3pin plug point
 380 ,"13A 6-gang power extension, 05m"                                              ,Power Cable and Distribution - 13A                ,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                          ,              ,                              ,           ,yes     ,   5    ,13A        ,3pin plug point
 574 ,"13A power extension on reel, 25m"                                             ,Power Cable and Distribution - 13A                ,4 gang                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    ,              ,                              ,           ,yes     ,  25    ,13A        ,3pin plug point
 753 ,"13A power extension on reel, 5m"                                              ,Power Cable and Distribution - 13A                ,"2 gang 5m Cable Reel, Power Extension"                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   ,              ,                              ,           ,yes     ,   5    ,13A        ,3pin plug point
 601 ,"16/1, 05m"                                                                    ,Power Cable and Distribution - 16A                ,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                          ,              ,                              ,           ,yes     ,   5    ,16Amale    ,16Afemale
 296 ,"16/1, 10m"                                                                    ,Power Cable and Distribution - 16A                ,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                          ,              ,                              ,           ,yes     ,  10    ,16Amale    ,16Afemale
 303 ,"16/1, 20m"                                                                    ,Power Cable and Distribution - 16A                ,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                          ,              ,                              ,           ,yes     ,  20    ,16Amale    ,16Afemale
1120 ,"32/1, 50m"                                                                    ,Power Cable and Distribution - 32A                ,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                          ,              ,                              ,           ,yes     ,  50    ,32Amale    ,32Afemale
 298 ,"32/3, 05m"                                                                    ,Power Cable and Distribution - 32A                ,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                          ,              ,                              ,           ,yes     ,   5    ,32Amale    ,32Afemale
 299 ,"32/3, 10m"                                                                    ,Power Cable and Distribution - 32A                ,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                          ,              ,                              ,           ,yes     ,  10    ,32Amale    ,32Afemale
1090 ,"32/3, 20m"                                                                    ,Power Cable and Distribution - 32A                ,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                          ,              ,                              ,           ,yes     ,  20    ,32Amale    ,32Afemale
 287 ,"63/3, 05m"                                                                    ,Power Cable and Distribution - 63A                ,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                          ,              ,                              ,           ,yes     ,   5    ,63Amale    ,63Afemale
 295 ,"13A to 16A, 1.5mm, 350mm"                                                     ,Power Cable and Distribution - Adapters           ,1.5mm core                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                ,              ,                              ,           ,yes     ,   0.35 ,13A        ,16A
 365 ,"13A to PowerCon, 02m"                                                         ,Power Cable and Distribution - Adapters           ,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                          ,              ,                              ,           ,yes     ,   2    ,13A        ,powercon
 747 ,"13A to PowerCon, 03m"                                                         ,Power Cable and Distribution - Adapters           ,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                          ,              ,                              ,           ,yes     ,   3    ,13A        ,powercon
 674 ,"13A to TRUE1 Female, 02m"                                                     ,Power Cable and Distribution - Adapters           ,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                          ,              ,                              ,           ,yes     ,   2    ,13A        ,true1female
 785 ,"13A to TRUE1 Female, 2.5m"                                                    ,Power Cable and Distribution - Adapters           ,13A to TRUECON 2.5m                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                       ,              ,                              ,           ,yes     ,   2.5  ,13A        ,true1female
 471 ,16A 3 way splitter adaptor                                                     ,Power Cable and Distribution - Adapters           ,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                          ,              ,                              ,           ,        ,        ,           ,
 294 ,16A to 13A 2-gang                                                              ,Power Cable and Distribution - Adapters           ,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                          ,              ,                              ,           ,yes     ,   0.5  ,16Amale    ,3pin plug point
 876 ,"16A to 4-gang Power Extension, H07RN, 0.5m"                                   ,Power Cable and Distribution - Adapters           ,"16A to 4-gang Power Extension, 0.5m"                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                     ,              ,                              ,           ,yes     ,   0.5  ,16Amale    ,3pin plug point
 826 ,"16A to Powercon, 1m"                                                          ,Power Cable and Distribution - Adapters           ,"16A to Powercon, 1m"                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                     ,              ,                              ,           ,yes     ,   1    ,16Amale    ,powercon
 851 ,"16A to TRUE1 Female, 01m"                                                     ,Power Cable and Distribution - Adapters           ,"TRUECON TO 16A, 1m"                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                      ,              ,                              ,           ,yes     ,   1    ,16Amale    ,true1female
 479 ,"ARCHIVED DON'T USE 13A to TRUE1 Female, 02m"                                  ,Power Cable and Distribution - Adapters           ,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                          ,              ,                              ,           ,yes     ,   2    ,13A        ,true1female
